video_id,source,arm,group,cls_cosine_distance,cls_relative_l2,patch_embedding_flops,encoder_matmul_flops,matching_dot_product_flops,final_patch_tokens,encoder_and_matching_matmul_flops
Coutrot_db2/clip9,Coutrot_db2,tome_r5,tome,0.026758067309856415,0.22810551524162292,115605504,7902465024,11016832,136,7913481856
Coutrot_db2/clip9,Coutrot_db2,tome_r10,tome,0.11674806475639343,0.4816087484359741,115605504,6447581184,8091904,76,6455673088
Coutrot_db2/clip9,Coutrot_db2,tome_r15,tome,0.3380049169063568,0.8371529579162598,115605504,5031558144,5976192,16,5037534336
Coutrot_db2/clip9,Coutrot_db2,spatial_block_r15,spatial_block_r15,0.005751088261604309,0.10642919689416885,115605504,8652201984,3354624,196,8655556608
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,dense,dense,1.4901161193847656e-08,0.0,115605504,9396209664,0,196,9396209664
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,central_k16,central_k16,0.47543707489967346,0.9625496864318848,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,random_k16_seed2026090900,random,0.5724722146987915,1.0228978395462036,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,random_k16_seed2026090901,random,0.585419774055481,1.0372090339660645,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,random_k16_seed2026090902,random,0.5979629755020142,1.0496587753295898,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,random_k16_seed2026090903,random,0.5883539319038391,1.0371992588043213,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,random_k16_seed2026090904,random,0.56402587890625,1.0201505422592163,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,random_k16_seed2026090905,random,0.557590901851654,1.011763572692871,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,random_k16_seed2026090906,random,0.5934289693832397,1.0404200553894043,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,random_k16_seed2026090907,random,0.5603786706924438,1.010318636894226,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,random_k16_seed2026090908,random,0.5553063750267029,1.0104422569274902,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,random_k16_seed2026090909,random,0.5625184774398804,1.0164662599563599,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,random_k16_seed2026090910,random,0.5499647855758667,1.005744457244873,115605504,1015547904,0,16,1015547904
DIEM/home_movie_Charlie_bit_my_finger_again_960x720,DIEM,random_k16_seed2026090911,random,0.5562752485275269,1.0126726627349854,115605504,1015547904,0,16,1015547904
